Shift,Serial,OpenMP,OpenCL
26936, 42481.934, 42481.934, 42481.926
26937, 43031.754, 43031.754, 43031.750
26938, 34621.516, 34621.516, 34621.512
26939, 32439.193, 32439.193, 32439.188
26940, 48104.703, 48104.703, 48104.695
26941, 50437.883, 50437.883, 50437.887
26942, 48055.191, 48055.191, 48055.207
26943, 47375.422, 47375.422, 47375.434
26944, 46061.602, 46061.602, 46061.609
26945, 50784.855, 50784.855, 50784.855
26946, 54307.758, 54307.758, 54307.770
26947, 51206.449, 51206.449, 51206.449
26948, 55430.000, 55430.000, 55429.996
26949, 50450.184, 50450.184, 50450.180
26950, 44894.523, 44894.523, 44894.520
26951, 38930.074, 38930.074, 38930.070
26952, 45077.348, 45077.348, 45077.340
26953, 45417.844, 45417.844, 45417.848
26954, 44957.938, 44957.938, 44957.941
26955, 42153.340, 42153.340, 42153.332
26956, 48351.406, 48351.406, 48351.402
26957, 45405.797, 45405.797, 45405.801
26958, 45855.969, 45855.969, 45855.969
26959, 44201.043, 44201.043, 44201.031
26960, 51992.789, 51992.789, 51992.773
26961, 43125.414, 43125.414, 43125.418
26962, 46939.008, 46939.008, 46939.000
26963, 43219.535, 43219.535, 43219.535
26964, 43174.977, 43174.977, 43174.988
26965, 43587.715, 43587.715, 43587.715
26966, 43658.246, 43658.246, 43658.246
26967, 43344.551, 43344.551, 43344.551
26968, 35320.113, 35320.113, 35320.109
26969, 45302.875, 45302.875, 45302.879
26970, 38716.539, 38716.539, 38716.535
26971, 30055.057, 30055.057, 30055.051
26972, 34410.367, 34410.367, 34410.367
26973, 29796.764, 29796.764, 29796.754
26974, 33465.137, 33465.137, 33465.129
26975, 32163.553, 32163.553, 32163.537
26976, 37050.117, 37050.117, 37050.117
26977, 24091.176, 24091.176, 24091.174
26978, 29718.580, 29718.580, 29718.574
26979, 28526.523, 28526.523, 28526.533
26980, 23836.033, 23836.033, 23836.043
26981, 15485.141, 15485.141, 15485.142
26982, 17828.943, 17828.943, 17828.941
26983, 16642.854, 16642.854, 16642.861
26984, 18600.240, 18600.240, 18600.246
26985, 16239.569, 16239.569, 16239.567
26986,  6168.811,  6168.811,  6168.808
26987, 17554.697, 17554.697, 17554.709
26988, 11828.354, 11828.354, 11828.354
26989, 17321.330, 17321.330, 17321.340
26990, 14593.210, 14593.210, 14593.214
26991, 19700.754, 19700.754, 19700.758
26992,  4292.180,  4292.180,  4292.175
26993,  -549.419,  -549.419,  -549.415
26994, 11130.523, 11130.523, 11130.527
26995,  7746.771,  7746.771,  7746.771
26996,  4457.783,  4457.783,  4457.787
26997,  -461.783,  -461.783,  -461.783
26998, -7166.662, -7166.662, -7166.665
26999, -6190.931, -6190.931, -6190.937
27000,-12506.188,-12506.188,-12506.196
27001,-10451.521,-10451.521,-10451.522
27002, -7123.029, -7123.029, -7123.031
27003, -7720.444, -7720.444, -7720.446
27004, -7491.694, -7491.694, -7491.692
27005, -8837.641, -8837.641, -8837.640
27006, -4675.809, -4675.809, -4675.807
27007,-23096.664,-23096.664,-23096.660
27008,-11688.938,-11688.938,-11688.933
27009,-19793.297,-19793.297,-19793.295
27010,-11843.103,-11843.103,-11843.107
27011,-19394.311,-19394.311,-19394.312
27012,-11857.489,-11857.489,-11857.494
27013,-12578.660,-12578.660,-12578.663
27014,-18050.623,-18050.623,-18050.617
27015,-30298.014,-30298.014,-30298.012
27016,-23201.863,-23201.863,-23201.855
27017,-25663.600,-25663.600,-25663.598
27018,-22263.443,-22263.443,-22263.457
27019,-17049.760,-17049.760,-17049.752
27020,-25915.955,-25915.955,-25915.951
27021,-21349.713,-21349.713,-21349.715
27022,-27138.553,-27138.553,-27138.555
27023,-28394.709,-28394.709,-28394.707
27024,-25096.000,-25096.000,-25095.996
27025,-39498.535,-39498.535,-39498.531
27026,-23513.928,-23513.928,-23513.932
27027,-36009.457,-36009.457,-36009.453
27028,-33203.500,-33203.500,-33203.508
27029,-27672.482,-27672.482,-27672.480
27030,-31669.139,-31669.139,-31669.152
27031,-41516.395,-41516.395,-41516.391
27032,-45397.773,-45397.773,-45397.773
27033,-51002.469,-51002.469,-51002.461
27034,-50693.527,-50693.527,-50693.523
27035,-33874.660,-33874.660,-33874.664
27036,-43253.617,-43253.617,-43253.621
27037,-44949.516,-44949.516,-44949.520
27038,-44470.629,-44470.629,-44470.625
27039,-38823.723,-38823.723,-38823.723
27040,-49668.551,-49668.551,-49668.562
27041,-46833.855,-46833.855,-46833.852
27042,-47537.059,-47537.059,-47537.062
27043,-36027.430,-36027.430,-36027.438
27044,-55119.758,-55119.758,-55119.762
27045,-47989.355,-47989.355,-47989.359
27046,-41737.359,-41737.359,-41737.367
27047,-50551.773,-50551.773,-50551.781
27048,-39409.359,-39409.359,-39409.359
27049,-47686.375,-47686.375,-47686.375
27050,-59095.754,-59095.754,-59095.750
27051,-50144.281,-50144.281,-50144.281
27052,-52131.777,-52131.777,-52131.785
27053,-51873.008,-51873.008,-51873.012
27054,-55593.977,-55593.977,-55593.980
27055,-53983.406,-53983.406,-53983.395
27056,-46675.699,-46675.699,-46675.703
27057,-52999.215,-52999.215,-52999.223
27058,-41286.988,-41286.988,-41286.984
27059,-51775.684,-51775.684,-51775.676
27060,-45706.746,-45706.746,-45706.746
27061,-44828.547,-44828.547,-44828.547
27062,-52866.211,-52866.211,-52866.211
27063,-41156.820,-41156.820,-41156.812
27064,-56786.273,-56786.273,-56786.270
27065,-41056.855,-41056.855,-41056.859
27066,-40864.605,-40864.605,-40864.605
27067,-48396.715,-48396.715,-48396.719
27068,-42619.449,-42619.449,-42619.445
27069,-24116.637,-24116.637,-24116.637
27070,-45616.848,-45616.848,-45616.852
27071,-36686.496,-36686.496,-36686.496
27072,-39379.840,-39379.840,-39379.836
27073,-29507.697,-29507.697,-29507.695
27074,-37327.984,-37327.984,-37327.980
27075,-37945.172,-37945.172,-37945.168
27076,-33283.355,-33283.355,-33283.359
27077,-46280.875,-46280.875,-46280.875
27078,-46697.734,-46697.734,-46697.738
27079,-36007.223,-36007.223,-36007.219
27080,-33222.363,-33222.363,-33222.363
27081,-30039.367,-30039.367,-30039.369
27082,-28439.400,-28439.400,-28439.406
27083,-32078.104,-32078.104,-32078.111
27084,-31363.307,-31363.307,-31363.303
27085,-18077.205,-18077.205,-18077.213
27086,-25719.006,-25719.006,-25719.016
27087,-17128.516,-17128.516,-17128.514
27088,-21568.525,-21568.525,-21568.523
27089,-17837.805,-17837.805,-17837.797
27090,-17933.352,-17933.352,-17933.348
27091,-23848.062,-23848.062,-23848.066
27092,-18616.504,-18616.504,-18616.496
27093,-22168.166,-22168.166,-22168.176
27094,-21073.330,-21073.330,-21073.328
27095, -7084.414, -7084.414, -7084.422
27096,-12900.506,-12900.506,-12900.505
27097,-12727.672,-12727.672,-12727.669
27098,-17208.207,-17208.207,-17208.213
27099, -3702.073, -3702.073, -3702.077
27100,-13215.796,-13215.796,-13215.802
27101,  -336.470,  -336.470,  -336.469
27102,-20892.564,-20892.564,-20892.572
27103,  4457.924,  4457.924,  4457.921
27104,  -822.135,  -822.135,  -822.132
27105,  8226.347,  8226.347,  8226.346
27106, -7863.578, -7863.578, -7863.578
27107, -7806.665, -7806.665, -7806.668
27108,  4285.780,  4285.780,  4285.778
27109, -5861.175, -5861.175, -5861.176
27110, 12940.079, 12940.079, 12940.074
27111,  5617.691,  5617.691,  5617.687
27112, 14785.455, 14785.455, 14785.452
27113, 11288.730, 11288.730, 11288.727
27114, 16993.057, 16993.057, 16993.057
27115, 11998.846, 11998.846, 11998.846
27116, 15303.746, 15303.746, 15303.738
27117,  6060.554,  6060.554,  6060.559
27118, 13586.276, 13586.276, 13586.272
27119, 27017.486, 27017.486, 27017.486
27120, 19416.867, 19416.867, 19416.861
27121, 23871.064, 23871.064, 23871.070
27122, 27709.109, 27709.109, 27709.115
27123, 28988.559, 28988.559, 28988.549
27124, 27110.723, 27110.723, 27110.713
27125, 29381.406, 29381.406, 29381.410
27126, 25851.154, 25851.154, 25851.150
27127, 33343.055, 33343.055, 33343.047
27128, 37726.602, 37726.602, 37726.609
27129, 34890.840, 34890.840, 34890.844
27130, 35376.945, 35376.945, 35376.941
27131, 21973.592, 21973.592, 21973.594
27132, 32375.744, 32375.744, 32375.746
27133, 42197.754, 42197.754, 42197.746
27134, 36461.039, 36461.039, 36461.039
27135, 37866.844, 37866.844, 37866.855
27136, 42940.211, 42940.211, 42940.195
27137, 39988.977, 39988.977, 39988.977
27138, 35938.098, 35938.098, 35938.094
27139, 44270.039, 44270.039, 44270.047
27140, 31099.707, 31099.707, 31099.711
27141, 57596.484, 57596.484, 57596.480
27142, 55976.797, 55976.797, 55976.793
27143, 40074.461, 40074.461, 40074.461
27144, 35403.324, 35403.324, 35403.324
27145, 46497.676, 46497.676, 46497.668
27146, 47410.359, 47410.359, 47410.359
27147, 50605.281, 50605.281, 50605.277
27148, 54798.918, 54798.918, 54798.918
27149, 46395.125, 46395.125, 46395.125
27150, 39124.246, 39124.246, 39124.254
27151, 49566.910, 49566.910, 49566.910
27152, 52723.020, 52723.020, 52723.016
27153, 57118.270, 57118.270, 57118.270
27154, 54704.559, 54704.559, 54704.555
27155, 53157.043, 53157.043, 53157.043
27156, 47375.242, 47375.242, 47375.246
27157, 61438.629, 61438.629, 61438.633
27158, 42449.648, 42449.648, 42449.641
27159, 46419.887, 46419.887, 46419.887
27160, 51122.035, 51122.035, 51122.027
27161, 49389.656, 49389.656, 49389.648
27162, 57348.828, 57348.828, 57348.816
27163, 60372.551, 60372.551, 60372.547
27164, 51888.031, 51888.031, 51888.031
27165, 48626.230, 48626.230, 48626.234
27166, 51707.855, 51707.855, 51707.855
27167, 50214.918, 50214.918, 50214.922
27168, 51530.898, 51530.898, 51530.902
27169, 53036.375, 53036.375, 53036.371
27170, 37650.301, 37650.301, 37650.301
27171, 53435.445, 53435.445, 53435.441
27172, 54141.012, 54141.012, 54141.004
27173, 49481.566, 49481.566, 49481.559
27174, 56198.184, 56198.184, 56198.180
27175, 32940.875, 32940.875, 32940.875
27176, 45062.500, 45062.500, 45062.512
27177, 39493.570, 39493.570, 39493.574
27178, 38678.031, 38678.031, 38678.035
27179, 43483.613, 43483.613, 43483.625
27180, 46083.066, 46083.066, 46083.062
27181, 38472.422, 38472.422, 38472.430
27182, 42581.730, 42581.730, 42581.723
27183, 32656.775, 32656.775, 32656.771
27184, 36200.883, 36200.883, 36200.883
27185, 38544.750, 38544.750, 38544.746
27186, 36766.098, 36766.098, 36766.098
27187, 39744.387, 39744.387, 39744.383
27188, 30666.293, 30666.293, 30666.285
27189, 41665.301, 41665.301, 41665.297
27190, 41677.246, 41677.246, 41677.246
27191, 27255.965, 27255.965, 27255.961
27192, 38686.133, 38686.133, 38686.121
27193, 36611.652, 36611.652, 36611.652
27194, 30263.533, 30263.533, 30263.533
27195, 30959.178, 30959.178, 30959.178
27196, 19500.072, 19500.072, 19500.082
27197,  9424.688,  9424.688,  9424.688
27198, 21001.213, 21001.213, 21001.201
27199, 15964.316, 15964.316, 15964.307
27200, 10724.938, 10724.938, 10724.935
27201, 23832.123, 23832.123, 23832.109
27202,  8773.131,  8773.131,  8773.135
27203, 19444.393, 19444.393, 19444.393
27204, 10438.051, 10438.051, 10438.044
27205, 19801.641, 19801.641, 19801.633
27206, 16769.307, 16769.307, 16769.307
27207,  3953.337,  3953.337,  3953.334
27208, -2690.150, -2690.150, -2690.153
27209, 11190.498, 11190.498, 11190.496
27210, 11217.841, 11217.841, 11217.843
27211,  3179.793,  3179.793,  3179.792
27212,  2785.385,  2785.385,  2785.388
27213, -1833.325, -1833.325, -1833.324
27214, -4982.495, -4982.495, -4982.488
27215,  1495.482,  1495.482,  1495.482
27216,-11590.711,-11590.711,-11590.710
27217,  2370.266,  2370.266,  2370.265
27218,  5924.635,  5924.635,  5924.625
27219, -8757.835, -8757.835, -8757.836
27220,-10696.943,-10696.943,-10696.935
27221,-13753.008,-13753.008,-13753.013
27222, -5113.375, -5113.375, -5113.375
27223, -8167.877, -8167.877, -8167.880
27224,-23971.520,-23971.520,-23971.520
27225,-22084.328,-22084.328,-22084.326
27226,-19662.773,-19662.773,-19662.773
27227,-18828.510,-18828.510,-18828.510
27228,-21084.268,-21084.268,-21084.273
27229,-26130.676,-26130.676,-26130.676
27230,-27639.078,-27639.078,-27639.076
27231,-30419.730,-30419.730,-30419.719
27232,-25815.764,-25815.764,-25815.766
27233,-22711.809,-22711.809,-22711.814
27234,-33108.504,-33108.504,-33108.500
27235,-26734.551,-26734.551,-26734.551
27236,-29022.420,-29022.420,-29022.414
27237,-31975.305,-31975.305,-31975.293
27238,-29635.881,-29635.881,-29635.879
27239,-33140.012,-33140.012,-33140.008
27240,-25055.213,-25055.213,-25055.211
27241,-33576.125,-33576.125,-33576.121
27242,-27153.688,-27153.688,-27153.697
27243,-45484.047,-45484.047,-45484.047
27244,-44081.316,-44081.316,-44081.324
27245,-36608.191,-36608.191,-36608.195
27246,-49828.293,-49828.293,-49828.293
27247,-42399.273,-42399.273,-42399.273
27248,-40697.164,-40697.164,-40697.164
27249,-44067.719,-44067.719,-44067.727
27250,-40293.820,-40293.820,-40293.812
27251,-41599.777,-41599.777,-41599.777
27252,-29903.391,-29903.391,-29903.387
27253,-36346.859,-36346.859,-36346.844
27254,-44285.359,-44285.359,-44285.348
27255,-47001.719,-47001.719,-47001.715
27256,-55300.734,-55300.734,-55300.730
27257,-39683.859,-39683.859,-39683.855
27258,-45933.059,-45933.059,-45933.059
27259,-34704.250,-34704.250,-34704.242
27260,-48788.836,-48788.836,-48788.840
27261,-53317.645,-53317.645,-53317.652
27262,-49901.633,-49901.633,-49901.629
27263,-44916.957,-44916.957,-44916.957
27264,-43364.098,-43364.098,-43364.090
27265,-48588.480,-48588.480,-48588.480
27266,-51092.840,-51092.840,-51092.836
27267,-44105.281,-44105.281,-44105.289
27268,-50259.848,-50259.848,-50259.852
27269,-42736.270,-42736.270,-42736.266
27270,-37457.395,-37457.395,-37457.391
27271,-54648.293,-54648.293,-54648.289
27272,-51324.852,-51324.852,-51324.852
27273,-54498.738,-54498.738,-54498.746
27274,-63520.199,-63520.199,-63520.199
27275,-49723.777,-49723.777,-49723.770
27276,-41724.062,-41724.062,-41724.055
27277,-42418.723,-42418.723,-42418.730
27278,-52272.117,-52272.117,-52272.109
27279,-45941.734,-45941.734,-45941.727
27280,-44386.676,-44386.676,-44386.668
27281,-38714.328,-38714.328,-38714.324
27282,-45544.637,-45544.637,-45544.637
27283,-52944.043,-52944.043,-52944.055
27284,-35309.289,-35309.289,-35309.289
27285,-49480.340,-49480.340,-49480.332
27286,-40917.781,-40917.781,-40917.781
27287,-28590.301,-28590.301,-28590.303
27288,-45359.293,-45359.293,-45359.301
27289,-46652.977,-46652.977,-46652.965
27290,-51779.383,-51779.383,-51779.379
27291,-29433.990,-29433.990,-29433.988
27292,-28608.141,-28608.141,-28608.143
27293,-31487.721,-31487.721,-31487.723
27294,-32078.449,-32078.449,-32078.455
27295,-37729.277,-37729.277,-37729.273
27296,-28907.197,-28907.197,-28907.193
27297,-33004.500,-33004.500,-33004.500
27298,-33873.102,-33873.102,-33873.105
27299,-32036.932,-32036.932,-32036.939
27300,-30884.189,-30884.189,-30884.188
27301,-30353.275,-30353.275,-30353.275
27302,-31409.662,-31409.662,-31409.668
27303,-25148.625,-25148.625,-25148.631
27304,-26467.547,-26467.547,-26467.559
27305,-11719.709,-11719.709,-11719.701
27306,-17957.275,-17957.275,-17957.273
27307,-12963.070,-12963.070,-12963.068
27308,-34083.676,-34083.676,-34083.688
27309, -5805.974, -5805.974, -5805.979
27310, -8938.118, -8938.118, -8938.114
27311,-25317.203,-25317.203,-25317.213
27312,-13110.781,-13110.781,-13110.778
27313, -5868.181, -5868.181, -5868.186
27314, -6441.527, -6441.527, -6441.529
27315,-14544.749,-14544.749,-14544.741
27316, -4818.999, -4818.999, -4818.993
27317, -6899.315, -6899.315, -6899.305
27318, -1918.386, -1918.386, -1918.384
27319, -7417.424, -7417.424, -7417.420
27320,  5245.459,  5245.459,  5245.461
27321, -2986.362, -2986.362, -2986.366
27322, -8545.473, -8545.473, -8545.479
27323,  6859.094,  6859.094,  6859.098
27324, -2015.513, -2015.513, -2015.514
27325,  -204.064,  -204.064,  -204.061
27326, -2276.079, -2276.079, -2276.086
27327, 14200.989, 14200.989, 14200.986
27328, 27246.432, 27246.432, 27246.424
27329, 14257.273, 14257.273, 14257.269
27330,  9397.807,  9397.807,  9397.808
27331,  7343.763,  7343.763,  7343.764
27332, 16771.092, 16771.092, 16771.090
27333, 19720.176, 19720.176, 19720.174
27334, 19054.910, 19054.910, 19054.908
27335, 12952.200, 12952.200, 12952.200
27336, 22573.557, 22573.557, 22573.555
27337, 21961.436, 21961.436, 21961.432
27338, 21684.072, 21684.072, 21684.074
27339, 28746.771, 28746.771, 28746.770
27340, 30770.646, 30770.646, 30770.645
27341, 34885.227, 34885.227, 34885.223
27342, 28039.893, 28039.893, 28039.895
27343, 36000.328, 36000.328, 36000.340
27344, 27089.518, 27089.518, 27089.512
27345, 25288.590, 25288.590, 25288.590
27346, 47462.520, 47462.520, 47462.508
27347, 32693.605, 32693.605, 32693.602
27348, 33213.168, 33213.168, 33213.164
27349, 33563.027, 33563.027, 33563.035
27350, 38370.648, 38370.648, 38370.645
27351, 28511.066, 28511.066, 28511.068
27352, 40800.363, 40800.363, 40800.375
27353, 36828.715, 36828.715, 36828.719
27354, 33795.082, 33795.082, 33795.086
27355, 41454.914, 41454.914, 41454.926
27356, 43065.992, 43065.992, 43065.984
27357, 55120.977, 55120.977, 55120.965
27358, 51935.758, 51935.758, 51935.754
27359, 39709.574, 39709.574, 39709.574
27360, 40549.559, 40549.559, 40549.555
27361, 46569.871, 46569.871, 46569.871
27362, 37442.430, 37442.430, 37442.426
27363, 47185.352, 47185.352, 47185.344
27364, 54209.359, 54209.359, 54209.363
27365, 47876.270, 47876.270, 47876.270
27366, 47430.918, 47430.918, 47430.914
27367, 56040.758, 56040.758, 56040.746
27368, 49822.168, 49822.168, 49822.164
27369, 46969.457, 46969.457, 46969.453
27370, 44912.559, 44912.559, 44912.555
27371, 57712.652, 57712.652, 57712.660
27372, 46458.352, 46458.352, 46458.352
27373, 70698.750, 70698.750, 70698.742
27374, 58890.137, 58890.137, 58890.137
27375, 47565.055, 47565.055, 47565.047
27376, 48591.840, 48591.840, 48591.844
27377, 43848.660, 43848.660, 43848.664
27378, 45897.012, 45897.012, 45897.008
27379, 50240.867, 50240.867, 50240.871
27380, 49606.852, 49606.852, 49606.848
27381, 55286.816, 55286.816, 55286.809
27382, 44989.391, 44989.391, 44989.387
27383, 50620.336, 50620.336, 50620.344
27384, 61766.836, 61766.836, 61766.840
27385, 48093.500, 48093.500, 48093.500
27386, 42993.754, 42993.754, 42993.758
27387, 47503.496, 47503.496, 47503.484
27388, 46481.258, 46481.258, 46481.254
27389, 55810.992, 55810.992, 55810.988
27390, 46180.617, 46180.617, 46180.613
27391, 46410.090, 46410.090, 46410.098
27392, 56230.445, 56230.445, 56230.445
27393, 31394.352, 31394.352, 31394.344
27394, 50719.254, 50719.254, 50719.258
27395, 36082.590, 36082.590, 36082.582
27396, 38382.195, 38382.195, 38382.188
27397, 40934.504, 40934.504, 40934.496
27398, 38075.117, 38075.117, 38075.109
27399, 38320.137, 38320.137, 38320.137
27400, 42228.352, 42228.352, 42228.344
27401, 43163.082, 43163.082, 43163.086
27402, 32506.631, 32506.631, 32506.625
27403, 23230.371, 23230.371, 23230.377
27404, 28163.055, 28163.055, 28163.066
27405, 35614.371, 35614.371, 35614.367
27406, 27101.064, 27101.064, 27101.064
27407, 32255.652, 32255.652, 32255.658
27408, 34935.215, 34935.215, 34935.215
27409, 28334.598, 28334.598, 28334.609
27410, 24813.393, 24813.393, 24813.391
27411, 30167.289, 30167.289, 30167.273
27412, 20952.848, 20952.848, 20952.844
27413, 16284.640, 16284.640, 16284.640
27414, 16890.055, 16890.055, 16890.049
27415, 33850.945, 33850.945, 33850.941
27416, 10306.790, 10306.790, 10306.785
27417, 11426.746, 11426.746, 11426.743
27418, 27708.078, 27708.078, 27708.078
27419, 18047.348, 18047.348, 18047.355
27420, 12859.521, 12859.521, 12859.521
27421, 17432.496, 17432.496, 17432.492
27422, 10927.593, 10927.593, 10927.589
27423,  5009.215,  5009.215,  5009.222
27424,  3583.085,  3583.085,  3583.083
27425,  4911.550,  4911.550,  4911.545
27426, 12950.522, 12950.522, 12950.525
27427, -4992.046, -4992.046, -4992.041
27428, -7764.830, -7764.830, -7764.832
27429, -7531.839, -7531.839, -7531.832
27430,  6286.515,  6286.515,  6286.519
27431,  1548.539,  1548.539,  1548.534
27432,  5154.342,  5154.342,  5154.337
27433, -5117.975, -5117.975, -5117.970
27434, -7968.634, -7968.634, -7968.635
27435,  1847.090,  1847.090,  1847.092
27436, -6629.805, -6629.805, -6629.801
27437, -7995.039, -7995.039, -7995.043
27438,-15063.003,-15063.003,-15062.999
27439,-11357.065,-11357.065,-11357.066
27440,-25605.545,-25605.545,-25605.545
27441,-18633.189,-18633.189,-18633.193
27442,-23936.740,-23936.740,-23936.742
27443,-18171.771,-18171.771,-18171.775
27444,-20543.479,-20543.479,-20543.486
27445,-23302.074,-23302.074,-23302.072
27446,-34226.285,-34226.285,-34226.285
27447,-14909.988,-14909.988,-14909.987
27448,-38150.352,-38150.352,-38150.352
27449,-19560.463,-19560.463,-19560.459
27450,-27088.289,-27088.289,-27088.287
27451,-22303.336,-22303.336,-22303.338
27452,-25732.361,-25732.361,-25732.367
27453,-18470.574,-18470.574,-18470.572
27454,-31914.549,-31914.549,-31914.557
27455,-47788.453,-47788.453,-47788.441
27456,-38677.867,-38677.867,-38677.871
27457,-41089.730,-41089.730,-41089.742
27458,-37722.219,-37722.219,-37722.223
27459,-52064.172,-52064.172,-52064.176
27460,-44474.438,-44474.438,-44474.438
27461,-43542.938,-43542.938,-43542.930
27462,-38495.309,-38495.309,-38495.316
27463,-47765.023,-47765.023,-47765.023
27464,-43430.953,-43430.953,-43430.945
27465,-36658.836,-36658.836,-36658.828
27466,-44755.918,-44755.918,-44755.910
27467,-47192.625,-47192.625,-47192.613
27468,-46588.609,-46588.609,-46588.609
27469,-45817.719,-45817.719,-45817.727
27470,-41715.410,-41715.410,-41715.414
27471,-47672.160,-47672.160,-47672.160
27472,-48351.500,-48351.500,-48351.504
27473,-46673.539,-46673.539,-46673.539
27474,-56592.035,-56592.035,-56592.035
27475,-54403.953,-54403.953,-54403.945
27476,-46520.281,-46520.281,-46520.266
27477,-61469.164,-61469.164,-61469.164
27478,-46646.117,-46646.117,-46646.121
27479,-49004.910,-49004.910,-49004.906
27480,-55775.020,-55775.020,-55775.016
27481,-53235.238,-53235.238,-53235.238
27482,-48895.922,-48895.922,-48895.930
27483,-56565.590,-56565.590,-56565.598
27484,-51672.453,-51672.453,-51672.453
27485,-45247.562,-45247.562,-45247.566
27486,-55932.156,-55932.156,-55932.160
27487,-39346.547,-39346.547,-39346.547
27488,-37117.648,-37117.648,-37117.652
27489,-48599.715,-48599.715,-48599.715
27490,-39229.324,-39229.324,-39229.324
27491,-45764.844,-45764.844,-45764.840
27492,-53614.445,-53614.445,-53614.441
27493,-56160.859,-56160.859,-56160.855
27494,-48326.574,-48326.574,-48326.574
27495,-52398.547,-52398.547,-52398.543
27496,-38591.379,-38591.379,-38591.379
27497,-43215.488,-43215.488,-43215.496
27498,-49316.613,-49316.613,-49316.617
27499,-44039.684,-44039.684,-44039.684
27500,-34234.582,-34234.582,-34234.590
27501,-41472.672,-41472.672,-41472.660
27502,-44517.895,-44517.895,-44517.895
27503,-43783.586,-43783.586,-43783.578
27504,-40860.258,-40860.258,-40860.270
27505,-31392.514,-31392.514,-31392.514
27506,-43024.227,-43024.227,-43024.234
27507,-38591.188,-38591.188,-38591.176
27508,-46036.883,-46036.883,-46036.879
27509,-39509.855,-39509.855,-39509.859
27510,-35297.816,-35297.816,-35297.816
27511,-36292.383,-36292.383,-36292.383
27512,-32449.809,-32449.809,-32449.801
27513,-26162.834,-26162.834,-26162.832
27514,-36635.359,-36635.359,-36635.359
27515,-16046.284,-16046.284,-16046.271
27516,-29489.479,-29489.479,-29489.484
27517,-13245.755,-13245.755,-13245.761
27518,-36074.426,-36074.426,-36074.426
27519,-27542.287,-27542.287,-27542.283
27520,-21794.637,-21794.637,-21794.633
27521,-29769.682,-29769.682,-29769.688
27522,-25334.418,-25334.418,-25334.418
27523,-12197.698,-12197.698,-12197.694
27524,-18581.176,-18581.176,-18581.178
27525,-17445.008,-17445.008,-17445.008
27526, -7386.182, -7386.182, -7386.186
27527,-18888.123,-18888.123,-18888.135
27528,-16546.770,-16546.770,-16546.779
27529,-11519.102,-11519.102,-11519.102
27530, -2456.430, -2456.430, -2456.426
27531, -9999.980, -9999.980, -9999.980
27532, -6373.526, -6373.526, -6373.533
27533, -6002.018, -6002.018, -6002.019
27534,   164.238,   164.238,   164.242
27535,  8792.112,  8792.112,  8792.115
27536,  6019.204,  6019.204,  6019.207
27537, -2144.150, -2144.150, -2144.142
27538, 13924.206, 13924.206, 13924.206
27539,  8073.172,  8073.172,  8073.175
27540,  3411.797,  3411.797,  3411.798
27541,  5169.744,  5169.744,  5169.747
27542, 12734.802, 12734.802, 12734.797
27543,  9360.330,  9360.330,  9360.325
27544,  5967.753,  5967.753,  5967.751
27545, 13157.016, 13157.016, 13157.013
27546, 10528.243, 10528.243, 10528.240
27547, 16054.183, 16054.183, 16054.183
27548, 22135.268, 22135.268, 22135.266
27549, 27268.479, 27268.479, 27268.482
27550, 25880.719, 25880.719, 25880.707
27551, 26682.301, 26682.301, 26682.299
27552, 19315.037, 19315.037, 19315.039
27553, 23223.459, 23223.459, 23223.459
27554, 26632.027, 26632.027, 26632.021
27555, 30433.260, 30433.260, 30433.264
27556, 34420.887, 34420.887, 34420.891
27557, 26700.727, 26700.727, 26700.725
27558, 29336.260, 29336.260, 29336.270
27559, 31884.934, 31884.934, 31884.920
27560, 46752.617, 46752.617, 46752.613
27561, 32457.637, 32457.637, 32457.631
27562, 34998.520, 34998.520, 34998.520
27563, 30732.029, 30732.029, 30732.037
27564, 36097.945, 36097.945, 36097.945
27565, 27906.855, 27906.855, 27906.861
27566, 36543.645, 36543.645, 36543.645
27567, 27225.391, 27225.391, 27225.406
27568, 48172.883, 48172.883, 48172.875
27569, 34169.938, 34169.938, 34169.930
27570, 41854.785, 41854.785, 41854.789
27571, 35332.168, 35332.168, 35332.168
27572, 47877.605, 47877.605, 47877.605
27573, 43934.469, 43934.469, 43934.461
27574, 50112.422, 50112.422, 50112.418
27575, 59845.395, 59845.395, 59845.395
27576, 39191.945, 39191.945, 39191.941
27577, 56498.461, 56498.461, 56498.465
27578, 49385.992, 49385.992, 49385.988
27579, 48615.027, 48615.027, 48615.020
27580, 42010.371, 42010.371, 42010.363
27581, 32978.035, 32978.035, 32978.039
27582, 48346.043, 48346.043, 48346.051
27583, 55307.695, 55307.695, 55307.699
27584, 58239.109, 58239.109, 58239.102
27585, 47324.152, 47324.152, 47324.145
27586, 52664.152, 52664.152, 52664.145
27587, 54342.012, 54342.012, 54342.012
27588, 56405.930, 56405.930, 56405.926
27589, 59634.027, 59634.027, 59634.027
27590, 60151.473, 60151.473, 60151.473
27591, 52113.789, 52113.789, 52113.781
27592, 57528.766, 57528.766, 57528.770
27593, 57106.184, 57106.184, 57106.191
27594, 40376.859, 40376.859, 40376.852
27595, 43483.711, 43483.711, 43483.703
27596, 35361.398, 35361.398, 35361.402
27597, 40439.875, 40439.875, 40439.875
27598, 46228.727, 46228.727, 46228.730
27599, 44115.211, 44115.211, 44115.211
27600, 49464.281, 49464.281, 49464.289
